model,trial,phase,keyword_count,kl,direction_scope,direction_index,params_json,abl_params_json
gemma,62,tpe,83,0.1378389447927475,per layer,,"{""attn.o_proj.max_weight"": 1.4179779005239577, ""attn.o_proj.max_weight_position"": 44.303277073532925, ""attn.o_proj.min_weight"": 0.7724465539789092, ""attn.o_proj.min_weight_distance"": 19.267241479494817, ""direction_index"": 37.81064287496484, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2900859060209378, ""mlp.down_proj.max_weight_position"": 29.588073745573027, ""mlp.down_proj.min_weight"": 0.08888509295429053, ""mlp.down_proj.min_weight_distance"": 18.842632272697937}","{""attn.o_proj"": {""max_weight"": 1.4179779005239577, ""max_weight_position"": 44.303277073532925, ""min_weight"": 1.0953121428779795, ""min_weight_distance"": 19.267241479494817}, ""mlp.down_proj"": {""max_weight"": 1.2900859060209378, ""max_weight_position"": 29.588073745573027, ""min_weight"": 0.11466940567569117, ""min_weight_distance"": 18.842632272697937}}"
gemma,63,tpe,87,0.013333753682672977,per layer,,"{""attn.o_proj.max_weight"": 1.1871930022953738, ""attn.o_proj.max_weight_position"": 31.825260049518956, ""attn.o_proj.min_weight"": 0.6999250855415722, ""attn.o_proj.min_weight_distance"": 16.622310096727425, ""direction_index"": 29.06967053274347, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.40497195509525113, ""mlp.down_proj.max_weight_position"": 42.459317835940816, ""mlp.down_proj.min_weight"": 0.019621696036595165, ""mlp.down_proj.min_weight_distance"": 15.570176216484004}","{""attn.o_proj"": {""max_weight"": 1.1871930022953738, ""max_weight_position"": 31.825260049518956, ""min_weight"": 0.8309461636859454, ""min_weight_distance"": 16.622310096727425}, ""mlp.down_proj"": {""max_weight"": 0.40497195509525113, ""max_weight_position"": 42.459317835940816, ""min_weight"": 0.007946236606224684, ""min_weight_distance"": 15.570176216484004}}"
gemma,64,tpe,72,0.24867300689220428,per layer,,"{""attn.o_proj.max_weight"": 1.2785537899958694, ""attn.o_proj.max_weight_position"": 29.4523198684795, ""attn.o_proj.min_weight"": 0.5718884236847983, ""attn.o_proj.min_weight_distance"": 15.834562010153956, ""direction_index"": 21.518846175750486, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2023673134686175, ""mlp.down_proj.max_weight_position"": 35.332006013507396, ""mlp.down_proj.min_weight"": 0.5205400263544885, ""mlp.down_proj.min_weight_distance"": 19.56883801497514}","{""attn.o_proj"": {""max_weight"": 1.2785537899958694, ""max_weight_position"": 29.4523198684795, ""min_weight"": 0.7311901115569625, ""min_weight_distance"": 15.834562010153956}, ""mlp.down_proj"": {""max_weight"": 1.2023673134686175, ""max_weight_position"": 35.332006013507396, ""min_weight"": 0.6258803130407297, ""min_weight_distance"": 19.56883801497514}}"
gemma,65,tpe,94,0.004362805746495724,per layer,,"{""attn.o_proj.max_weight"": 1.3135089098923889, ""attn.o_proj.max_weight_position"": 36.335126871572804, ""attn.o_proj.min_weight"": 0.48351612657236825, ""attn.o_proj.min_weight_distance"": 17.55113148414641, ""direction_index"": 37.581326063949454, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.06332549765629125, ""mlp.down_proj.max_weight_position"": 36.487879200789806, ""mlp.down_proj.min_weight"": 0.976691678145041, ""mlp.down_proj.min_weight_distance"": 21.4969265032323}","{""attn.o_proj"": {""max_weight"": 1.3135089098923889, ""max_weight_position"": 36.335126871572804, ""min_weight"": 0.6351027403294618, ""min_weight_distance"": 17.55113148414641}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 36.487879200789806, ""min_weight"": 0.0, ""min_weight_distance"": 21.4969265032323}}"
gemma,66,tpe,100,0.004900418687611818,global,33.91590960522286,"{""attn.o_proj.max_weight"": 1.4916649885536775, ""attn.o_proj.max_weight_position"": 36.42782162260965, ""attn.o_proj.min_weight"": 0.6520428979455323, ""attn.o_proj.min_weight_distance"": 26.33920962029511, ""direction_index"": 33.91590960522286, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.19471615417904975, ""mlp.down_proj.max_weight_position"": 41.59045162994241, ""mlp.down_proj.min_weight"": 0.7207660731831291, ""mlp.down_proj.min_weight_distance"": 23.926340469381454}","{""attn.o_proj"": {""max_weight"": 1.4916649885536775, ""max_weight_position"": 36.42782162260965, ""min_weight"": 0.972629561900429, ""min_weight_distance"": 26.33920962029511}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 41.59045162994241, ""min_weight"": 0.0, ""min_weight_distance"": 23.926340469381454}}"
gemma,67,tpe,81,0.010073542594909668,per layer,,"{""attn.o_proj.max_weight"": 1.2271499938719468, ""attn.o_proj.max_weight_position"": 36.35348983311035, ""attn.o_proj.min_weight"": 0.9465015094668734, ""attn.o_proj.min_weight_distance"": 17.937577868742054, ""direction_index"": 30.84519845919318, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.36730085986921224, ""mlp.down_proj.max_weight_position"": 45.57209853629127, ""mlp.down_proj.min_weight"": 0.20354262902235518, ""mlp.down_proj.min_weight_distance"": 9.347483009411738}","{""attn.o_proj"": {""max_weight"": 1.2271499938719468, ""max_weight_position"": 36.35348983311035, ""min_weight"": 1.1614993215420621, ""min_weight_distance"": 17.937577868742054}, ""mlp.down_proj"": {""max_weight"": 0.36730085986921224, ""max_weight_position"": 45.57209853629127, ""min_weight"": 0.07476138265995114, ""min_weight_distance"": 9.347483009411738}}"
gemma,68,tpe,81,0.024135172367095947,per layer,,"{""attn.o_proj.max_weight"": 1.2718935894462358, ""attn.o_proj.max_weight_position"": 37.950362899928805, ""attn.o_proj.min_weight"": 0.9296071997540961, ""attn.o_proj.min_weight_distance"": 22.18819299936092, ""direction_index"": 33.98506871860813, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.17830697307756244, ""mlp.down_proj.max_weight_position"": 46.0986244889808, ""mlp.down_proj.min_weight"": 0.29020773022881474, ""mlp.down_proj.min_weight_distance"": 7.282087825745045}","{""attn.o_proj"": {""max_weight"": 1.2718935894462358, ""max_weight_position"": 37.950362899928805, ""min_weight"": 1.1823614380703011, ""min_weight_distance"": 22.18819299936092}, ""mlp.down_proj"": {""max_weight"": 0.17830697307756244, ""max_weight_position"": 46.0986244889808, ""min_weight"": 0.05174606194080977, ""min_weight_distance"": 7.282087825745045}}"
gemma,69,tpe,100,0.0013725593453273177,global,20.603756053825034,"{""attn.o_proj.max_weight"": 0.9587019680188116, ""attn.o_proj.max_weight_position"": 42.23030855917245, ""attn.o_proj.min_weight"": 0.328365657466803, ""attn.o_proj.min_weight_distance"": 7.752507763235474, ""direction_index"": 20.603756053825034, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3315688031428548, ""mlp.down_proj.max_weight_position"": 44.662619756443355, ""mlp.down_proj.min_weight"": 0.6648742479084397, ""mlp.down_proj.min_weight_distance"": 14.027050974280971}","{""attn.o_proj"": {""max_weight"": 0.9587019680188116, ""max_weight_position"": 42.23030855917245, ""min_weight"": 0.31480480204321504, ""min_weight_distance"": 7.752507763235474}, ""mlp.down_proj"": {""max_weight"": 1.3315688031428548, ""max_weight_position"": 44.662619756443355, ""min_weight"": 0.8853258065279468, ""min_weight_distance"": 14.027050974280971}}"
gemma,70,tpe,79,0.17182683944702148,per layer,,"{""attn.o_proj.max_weight"": 1.274966312666775, ""attn.o_proj.max_weight_position"": 30.70261224911329, ""attn.o_proj.min_weight"": 0.5778617236865614, ""attn.o_proj.min_weight_distance"": 14.597553981951137, ""direction_index"": 23.07726896177531, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.125173504104765, ""mlp.down_proj.max_weight_position"": 34.96037879478519, ""mlp.down_proj.min_weight"": 0.6398173944082507, ""mlp.down_proj.min_weight_distance"": 17.662512128869885}","{""attn.o_proj"": {""max_weight"": 1.274966312666775, ""max_weight_position"": 30.70261224911329, ""min_weight"": 0.736754231079922, ""min_weight_distance"": 14.597553981951137}, ""mlp.down_proj"": {""max_weight"": 1.125173504104765, ""max_weight_position"": 34.96037879478519, ""min_weight"": 0.7199055796535119, ""min_weight_distance"": 17.662512128869885}}"
gemma,71,tpe,79,0.2569824159145355,per layer,,"{""attn.o_proj.max_weight"": 1.2067244910035773, ""attn.o_proj.max_weight_position"": 31.146815011271475, ""attn.o_proj.min_weight"": 0.5153149622278929, ""attn.o_proj.min_weight_distance"": 21.853963807861923, ""direction_index"": 24.0068890910286, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2286020469582772, ""mlp.down_proj.max_weight_position"": 32.75760145877791, ""mlp.down_proj.min_weight"": 0.5202937215799603, ""mlp.down_proj.min_weight_distance"": 16.87043550197262}","{""attn.o_proj"": {""max_weight"": 1.2067244910035773, ""max_weight_position"": 31.146815011271475, ""min_weight"": 0.6218431855009816, ""min_weight_distance"": 21.853963807861923}, ""mlp.down_proj"": {""max_weight"": 1.2286020469582772, ""max_weight_position"": 32.75760145877791, ""min_weight"": 0.6392339313526793, ""min_weight_distance"": 16.87043550197262}}"
gemma,72,tpe,78,0.2857322096824646,per layer,,"{""attn.o_proj.max_weight"": 1.289391274595181, ""attn.o_proj.max_weight_position"": 37.62202341385558, ""attn.o_proj.min_weight"": 0.7291100507602241, ""attn.o_proj.min_weight_distance"": 17.802149150852472, ""direction_index"": 36.810057699586835, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.050451019013229, ""mlp.down_proj.max_weight_position"": 29.72458918798782, ""mlp.down_proj.min_weight"": 0.5761008045890972, ""mlp.down_proj.min_weight_distance"": 22.941190218803257}","{""attn.o_proj"": {""max_weight"": 1.289391274595181, ""max_weight_position"": 37.62202341385558, ""min_weight"": 0.9401081376698824, ""min_weight_distance"": 17.802149150852472}, ""mlp.down_proj"": {""max_weight"": 1.050451019013229, ""max_weight_position"": 29.72458918798782, ""min_weight"": 0.6051656772349583, ""min_weight_distance"": 22.941190218803257}}"
gemma,73,tpe,80,0.03274866193532944,per layer,,"{""attn.o_proj.max_weight"": 1.4790637665144932, ""attn.o_proj.max_weight_position"": 30.844557417120367, ""attn.o_proj.min_weight"": 0.4370291807066057, ""attn.o_proj.min_weight_distance"": 25.27573352242979, ""direction_index"": 39.00254750115067, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.19654827018303964, ""mlp.down_proj.max_weight_position"": 41.010319588012614, ""mlp.down_proj.min_weight"": 0.9926609563817543, ""mlp.down_proj.min_weight_distance"": 25.72349591633018}","{""attn.o_proj"": {""max_weight"": 1.4790637665144932, ""max_weight_position"": 30.844557417120367, ""min_weight"": 0.6463940260926553, ""min_weight_distance"": 25.27573352242979}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 41.010319588012614, ""min_weight"": 0.0, ""min_weight_distance"": 25.72349591633018}}"
gemma,74,tpe,100,0.004391459282487631,global,39.33933268959045,"{""attn.o_proj.max_weight"": 1.358914525422555, ""attn.o_proj.max_weight_position"": 38.7934685451486, ""attn.o_proj.min_weight"": 0.6273999712532339, ""attn.o_proj.min_weight_distance"": 15.700044970702377, ""direction_index"": 39.33933268959045, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.6419022400417944, ""mlp.down_proj.max_weight_position"": 30.254228971725443, ""mlp.down_proj.min_weight"": 0.18706925124634174, ""mlp.down_proj.min_weight_distance"": 21.768739147731704}","{""attn.o_proj"": {""max_weight"": 1.358914525422555, ""max_weight_position"": 38.7934685451486, ""min_weight"": 0.852582934185713, ""min_weight_distance"": 15.700044970702377}, ""mlp.down_proj"": {""max_weight"": 0.6419022400417944, ""max_weight_position"": 30.254228971725443, ""min_weight"": 0.120080171417968, ""min_weight_distance"": 21.768739147731704}}"
gemma,75,tpe,83,0.10503125190734863,per layer,,"{""attn.o_proj.max_weight"": 1.1693031283113533, ""attn.o_proj.max_weight_position"": 30.768421831869432, ""attn.o_proj.min_weight"": 0.6545558549969266, ""attn.o_proj.min_weight_distance"": 8.440730739722348, ""direction_index"": 21.512997418831947, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.4378553108135486, ""mlp.down_proj.max_weight_position"": 38.47306953751669, ""mlp.down_proj.min_weight"": 0.33308792736761683, ""mlp.down_proj.min_weight_distance"": 22.35496747770439}","{""attn.o_proj"": {""max_weight"": 1.1693031283113533, ""max_weight_position"": 30.768421831869432, ""min_weight"": 0.7653742089024188, ""min_weight_distance"": 8.440730739722348}, ""mlp.down_proj"": {""max_weight"": 1.4378553108135486, ""max_weight_position"": 38.47306953751669, ""min_weight"": 0.4789322453334054, ""min_weight_distance"": 22.35496747770439}}"
gemma,76,tpe,81,0.00974207278341055,per layer,,"{""attn.o_proj.max_weight"": 1.3240893500968736, ""attn.o_proj.max_weight_position"": 32.95158255815952, ""attn.o_proj.min_weight"": 0.8548908467946625, ""attn.o_proj.min_weight_distance"": 14.116599434569766, ""direction_index"": 25.752325568315715, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.9134868186154711, ""mlp.down_proj.max_weight_position"": 45.68817674447416, ""mlp.down_proj.min_weight"": 0.31411651283072595, ""mlp.down_proj.min_weight_distance"": 5.397106889990984}","{""attn.o_proj"": {""max_weight"": 1.3240893500968736, ""max_weight_position"": 32.95158255815952, ""min_weight"": 1.1319518657361107, ""min_weight_distance"": 14.116599434569766}, ""mlp.down_proj"": {""max_weight"": 0.9134868186154711, ""max_weight_position"": 45.68817674447416, ""min_weight"": 0.28694129398032564, ""min_weight_distance"": 5.397106889990984}}"
gemma,77,tpe,80,0.043821658939123154,per layer,,"{""attn.o_proj.max_weight"": 1.3890789574059865, ""attn.o_proj.max_weight_position"": 30.698294754904143, ""attn.o_proj.min_weight"": 0.8681143748068465, ""attn.o_proj.min_weight_distance"": 17.917375946822045, ""direction_index"": 28.492335986773725, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2312444253766452, ""mlp.down_proj.max_weight_position"": 43.029851557216986, ""mlp.down_proj.min_weight"": 0.4052822401918328, ""mlp.down_proj.min_weight_distance"": 5.875009858063989}","{""attn.o_proj"": {""max_weight"": 1.3890789574059865, ""max_weight_position"": 30.698294754904143, ""min_weight"": 1.2058794106658441, ""min_weight_distance"": 17.917375946822045}, ""mlp.down_proj"": {""max_weight"": 1.2312444253766452, ""max_weight_position"": 43.029851557216986, ""min_weight"": 0.4990014989403527, ""min_weight_distance"": 5.875009858063989}}"
gemma,78,tpe,97,0.003089047269895673,per layer,,"{""attn.o_proj.max_weight"": 1.4160309691228667, ""attn.o_proj.max_weight_position"": 34.033425687232366, ""attn.o_proj.min_weight"": 0.8591761010335588, ""attn.o_proj.min_weight_distance"": 8.380280834664056, ""direction_index"": 21.383787564853343, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7785529647382056, ""mlp.down_proj.max_weight_position"": 43.634296474141024, ""mlp.down_proj.min_weight"": 0.36179780663105177, ""mlp.down_proj.min_weight_distance"": 8.360756100498856}","{""attn.o_proj"": {""max_weight"": 1.4160309691228667, ""max_weight_position"": 34.033425687232366, ""min_weight"": 1.2166199669937563, ""min_weight_distance"": 8.380280834664056}, ""mlp.down_proj"": {""max_weight"": 0.7785529647382056, ""max_weight_position"": 43.634296474141024, ""min_weight"": 0.28167875498838535, ""min_weight_distance"": 8.360756100498856}}"
gemma,79,tpe,75,0.1952795535326004,per layer,,"{""attn.o_proj.max_weight"": 1.4301174274928181, ""attn.o_proj.max_weight_position"": 34.53475536906673, ""attn.o_proj.min_weight"": 0.8194784208060483, ""attn.o_proj.min_weight_distance"": 20.190886381023724, ""direction_index"": 40.475742332514756, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.8037170314316493, ""mlp.down_proj.max_weight_position"": 32.697424473680826, ""mlp.down_proj.min_weight"": 0.13119161238684102, ""mlp.down_proj.min_weight_distance"": 22.710655145673623}","{""attn.o_proj"": {""max_weight"": 1.4301174274928181, ""max_weight_position"": 34.53475536906673, ""min_weight"": 1.1719503710490229, ""min_weight_distance"": 20.190886381023724}, ""mlp.down_proj"": {""max_weight"": 0.8037170314316493, ""max_weight_position"": 32.697424473680826, ""min_weight"": 0.10544093325628345, ""min_weight_distance"": 22.710655145673623}}"
gemma,80,tpe,77,0.21252185106277466,per layer,,"{""attn.o_proj.max_weight"": 1.4679225722897151, ""attn.o_proj.max_weight_position"": 32.85206539937119, ""attn.o_proj.min_weight"": 0.6216900384701325, ""attn.o_proj.min_weight_distance"": 26.513940101060605, ""direction_index"": 40.665476826358145, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.957230195629913, ""mlp.down_proj.max_weight_position"": 37.415621363254246, ""mlp.down_proj.min_weight"": 0.09535957691634687, ""mlp.down_proj.min_weight_distance"": 28.09645660646542}","{""attn.o_proj"": {""max_weight"": 1.4679225722897151, ""max_weight_position"": 32.85206539937119, ""min_weight"": 0.9125928404379688, ""min_weight_distance"": 26.513940101060605}, ""mlp.down_proj"": {""max_weight"": 0.957230195629913, ""max_weight_position"": 37.415621363254246, ""min_weight"": 0.09128106646682045, ""min_weight_distance"": 28.09645660646542}}"
gemma,81,tpe,84,0.050868675112724304,per layer,,"{""attn.o_proj.max_weight"": 1.4685717872030097, ""attn.o_proj.max_weight_position"": 32.26229340825592, ""attn.o_proj.min_weight"": 0.582931473958417, ""attn.o_proj.min_weight_distance"": 17.494295376376655, ""direction_index"": 40.28433447072709, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7010877045068533, ""mlp.down_proj.max_weight_position"": 33.04101424433245, ""mlp.down_proj.min_weight"": 0.2067728731122369, ""mlp.down_proj.min_weight_distance"": 14.338083543860783}","{""attn.o_proj"": {""max_weight"": 1.4685717872030097, ""max_weight_position"": 32.26229340825592, ""min_weight"": 0.8560767165279972, ""min_weight_distance"": 17.494295376376655}, ""mlp.down_proj"": {""max_weight"": 0.7010877045068533, ""max_weight_position"": 33.04101424433245, ""min_weight"": 0.14496591896454503, ""min_weight_distance"": 14.338083543860783}}"
gemma,82,tpe,77,0.05766332149505615,per layer,,"{""attn.o_proj.max_weight"": 1.3818585744585756, ""attn.o_proj.max_weight_position"": 30.176315325612258, ""attn.o_proj.min_weight"": 0.27934362088391673, ""attn.o_proj.min_weight_distance"": 15.0761705009844, ""direction_index"": 23.086642529649055, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1536923575222655, ""mlp.down_proj.max_weight_position"": 31.829289531125166, ""mlp.down_proj.min_weight"": 0.12143297050494423, ""mlp.down_proj.min_weight_distance"": 14.349899964215226}","{""attn.o_proj"": {""max_weight"": 1.3818585744585756, ""max_weight_position"": 30.176315325612258, ""min_weight"": 0.38601337773874594, ""min_weight_distance"": 15.0761705009844}, ""mlp.down_proj"": {""max_weight"": 1.1536923575222655, ""max_weight_position"": 31.829289531125166, ""min_weight"": 0.14009629002278084, ""min_weight_distance"": 14.349899964215226}}"
gemma,83,tpe,75,0.11789119988679886,per layer,,"{""attn.o_proj.max_weight"": 1.4967832421554275, ""attn.o_proj.max_weight_position"": 29.55601699277972, ""attn.o_proj.min_weight"": 0.20321873056950712, ""attn.o_proj.min_weight_distance"": 12.242811395427758, ""direction_index"": 23.542407232700363, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1265791202403088, ""mlp.down_proj.max_weight_position"": 28.415990328047684, ""mlp.down_proj.min_weight"": 0.04082408740655567, ""mlp.down_proj.min_weight_distance"": 15.599235031092617}","{""attn.o_proj"": {""max_weight"": 1.4967832421554275, ""max_weight_position"": 29.55601699277972, ""min_weight"": 0.30417439040853717, ""min_weight_distance"": 12.242811395427758}, ""mlp.down_proj"": {""max_weight"": 1.1265791202403088, ""max_weight_position"": 28.415990328047684, ""min_weight"": 0.04599156447509096, ""min_weight_distance"": 15.599235031092617}}"
gemma,84,tpe,82,0.10689656436443329,per layer,,"{""attn.o_proj.max_weight"": 1.4722481784616368, ""attn.o_proj.max_weight_position"": 30.383660831323468, ""attn.o_proj.min_weight"": 0.12756790445988364, ""attn.o_proj.min_weight_distance"": 8.724309936119015, ""direction_index"": 26.233089329418323, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0235026019860662, ""mlp.down_proj.max_weight_position"": 28.286529138502075, ""mlp.down_proj.min_weight"": 0.15966032104656902, ""mlp.down_proj.min_weight_distance"": 16.140075376318407}","{""attn.o_proj"": {""max_weight"": 1.4722481784616368, ""max_weight_position"": 30.383660831323468, ""min_weight"": 0.1878116149712318, ""min_weight_distance"": 8.724309936119015}, ""mlp.down_proj"": {""max_weight"": 1.0235026019860662, ""max_weight_position"": 28.286529138502075, ""min_weight"": 0.1634127540250941, ""min_weight_distance"": 16.140075376318407}}"
gemma,85,tpe,81,0.023942558094859123,per layer,,"{""attn.o_proj.max_weight"": 1.4695726233785964, ""attn.o_proj.max_weight_position"": 29.708308434364707, ""attn.o_proj.min_weight"": 0.2543889660546416, ""attn.o_proj.min_weight_distance"": 20.918481069995735, ""direction_index"": 19.78468712441755, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.8639183950600853, ""mlp.down_proj.max_weight_position"": 34.52223503070568, ""mlp.down_proj.min_weight"": 0.17098516883697124, ""mlp.down_proj.min_weight_distance"": 9.940324063650039}","{""attn.o_proj"": {""max_weight"": 1.4695726233785964, ""max_weight_position"": 29.708308434364707, ""min_weight"": 0.3738430602034884, ""min_weight_distance"": 20.918481069995735}, ""mlp.down_proj"": {""max_weight"": 0.8639183950600853, ""max_weight_position"": 34.52223503070568, ""min_weight"": 0.1477172326407139, ""min_weight_distance"": 9.940324063650039}}"
gemma,86,tpe,79,0.21639811992645264,per layer,,"{""attn.o_proj.max_weight"": 1.3436397624490686, ""attn.o_proj.max_weight_position"": 31.174608149821236, ""attn.o_proj.min_weight"": 0.2836091114612859, ""attn.o_proj.min_weight_distance"": 17.087983573550556, ""direction_index"": 21.70632440011508, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2576163016653579, ""mlp.down_proj.max_weight_position"": 30.68223411552318, ""mlp.down_proj.min_weight"": 0.0007468937731349087, ""mlp.down_proj.min_weight_distance"": 23.05358291232756}","{""attn.o_proj"": {""max_weight"": 1.3436397624490686, ""max_weight_position"": 31.174608149821236, ""min_weight"": 0.38106847915223363, ""min_weight_distance"": 17.087983573550556}, ""mlp.down_proj"": {""max_weight"": 1.2576163016653579, ""max_weight_position"": 30.68223411552318, ""min_weight"": 0.0009393057847068087, ""min_weight_distance"": 23.05358291232756}}"
gemma,87,tpe,92,0.037787064909935,per layer,,"{""attn.o_proj.max_weight"": 1.1009005850992353, ""attn.o_proj.max_weight_position"": 33.31165358819627, ""attn.o_proj.min_weight"": 0.427542072422854, ""attn.o_proj.min_weight_distance"": 8.678924154692147, ""direction_index"": 22.106471873316405, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.270412646303467, ""mlp.down_proj.max_weight_position"": 28.77240420894322, ""mlp.down_proj.min_weight"": 0.2005677056901567, ""mlp.down_proj.min_weight_distance"": 9.849210744487523}","{""attn.o_proj"": {""max_weight"": 1.1009005850992353, ""max_weight_position"": 33.31165358819627, ""min_weight"": 0.4706813176848596, ""min_weight_distance"": 8.678924154692147}, ""mlp.down_proj"": {""max_weight"": 1.270412646303467, ""max_weight_position"": 28.77240420894322, ""min_weight"": 0.2548037497488469, ""min_weight_distance"": 9.849210744487523}}"
gemma,88,tpe,100,0.0022028470411896706,per layer,,"{""attn.o_proj.max_weight"": 1.2344238821718856, ""attn.o_proj.max_weight_position"": 39.199723060561226, ""attn.o_proj.min_weight"": 0.5350700430562875, ""attn.o_proj.min_weight_distance"": 12.113849837853117, ""direction_index"": 42.109878874196966, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.04339589814578784, ""mlp.down_proj.max_weight_position"": 36.58070140798272, ""mlp.down_proj.min_weight"": 0.9785446305995074, ""mlp.down_proj.min_weight_distance"": 20.950610768430888}","{""attn.o_proj"": {""max_weight"": 1.2344238821718856, ""max_weight_position"": 39.199723060561226, ""min_weight"": 0.6605032397834204, ""min_weight_distance"": 12.113849837853117}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 36.58070140798272, ""min_weight"": 0.0, ""min_weight_distance"": 20.950610768430888}}"
gemma,89,tpe,78,0.01806068979203701,global,25.2069849596465,"{""attn.o_proj.max_weight"": 1.4943697512448797, ""attn.o_proj.max_weight_position"": 32.226501913544595, ""attn.o_proj.min_weight"": 0.30217162805782816, ""attn.o_proj.min_weight_distance"": 21.346609517013857, ""direction_index"": 25.2069849596465, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3457921794541066, ""mlp.down_proj.max_weight_position"": 30.177154853255672, ""mlp.down_proj.min_weight"": 0.07233346171323071, ""mlp.down_proj.min_weight_distance"": 9.953574895125325}","{""attn.o_proj"": {""max_weight"": 1.4943697512448797, ""max_weight_position"": 32.226501913544595, ""min_weight"": 0.451556140654037, ""min_weight_distance"": 21.346609517013857}, ""mlp.down_proj"": {""max_weight"": 1.3457921794541066, ""max_weight_position"": 30.177154853255672, ""min_weight"": 0.09734580708650893, ""min_weight_distance"": 9.953574895125325}}"
gemma,90,tpe,93,0.007648648228496313,global,23.08194440125257,"{""attn.o_proj.max_weight"": 1.475369046377857, ""attn.o_proj.max_weight_position"": 33.36387297629182, ""attn.o_proj.min_weight"": 0.398934872947339, ""attn.o_proj.min_weight_distance"": 24.970715688336092, ""direction_index"": 23.08194440125257, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3663556244603763, ""mlp.down_proj.max_weight_position"": 28.63061665257421, ""mlp.down_proj.min_weight"": 0.3106951823795765, ""mlp.down_proj.min_weight_distance"": 5.367931750880176}","{""attn.o_proj"": {""max_weight"": 1.475369046377857, ""max_weight_position"": 33.36387297629182, ""min_weight"": 0.5885761630671871, ""min_weight_distance"": 24.970715688336092}, ""mlp.down_proj"": {""max_weight"": 1.3663556244603763, ""max_weight_position"": 28.63061665257421, ""min_weight"": 0.42452010993707673, ""min_weight_distance"": 5.367931750880176}}"
gemma,91,tpe,94,0.028329040855169296,global,29.152988454004475,"{""attn.o_proj.max_weight"": 1.4247299587896194, ""attn.o_proj.max_weight_position"": 34.61390710809126, ""attn.o_proj.min_weight"": 0.14711965545309097, ""attn.o_proj.min_weight_distance"": 19.92202408931389, ""direction_index"": 29.152988454004475, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.0463488530137435, ""mlp.down_proj.max_weight_position"": 30.928631659146276, ""mlp.down_proj.min_weight"": 0.03961271442659466, ""mlp.down_proj.min_weight_distance"": 15.109954804411242}","{""attn.o_proj"": {""max_weight"": 1.4247299587896194, ""max_weight_position"": 34.61390710809126, ""min_weight"": 0.2096057806508253, ""min_weight_distance"": 19.92202408931389}, ""mlp.down_proj"": {""max_weight"": 1.0463488530137435, ""max_weight_position"": 30.928631659146276, ""min_weight"": 0.0414487183050283, ""min_weight_distance"": 15.109954804411242}}"
