section,artifact,class,text,backing_workspace,linked_registry_claims,backing_exists,label_provenance
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,| logE + $O$ + $O_\text{cos}$ | 0.790 |,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,| logE + $O$ + $O_\text{cos}$ + $O_\text{band4}$ | 0.806 |,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,FAILED_HYPOTHESIS,"**PRIMARY CRITERION: FALSIFIED.** The incremental $R^2$ of $O$ over log energy was $\Delta R^2 = 0.026$, below the pre-registered 0.10 threshold (powered, MDE = 0.047 at 80% power).",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,"In the SL model, $\Delta R^2 = 0.052$ (inconclusive). $O$ is collinear with the one-forward-pass cosine baseline ($\rho$ = 0.81/0.76).",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,INTERPRETATION,The rank ordering is informative: knowing $O$ tells which of two matched-energy edits removes more refusal.,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,INTERPRETATION,"However, the variance it explains above energy is small because energy already correlates with effective placement.",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,"**Cross-prediction:** EN outcome predicts SL at $\rho$ = 0.945, indistinguishable from $O$ itself.",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,INTERPRETATION,A language-specific instrument is not needed if a language-pooled one is available.,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,"**Replication in Qwen3-8B (outside family, 3 languages, source: results/report_tables.md):** Spearman $\rho(O)$: EN -0.76, SL -0.93, DE -0.84.",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,Matched groups held in all three languages (9/9 favour high-$O$).,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,"**Judge certification (source: results/report_tables.md, judge table):** Within-edited pooled $\kappa$ = 0.818.",iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,OBSERVATION,EN $\kappa$ = 0.856 PASS;,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,FAILED_HYPOTHESIS,SL $\kappa$ = 0.744 FAIL.,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 13: Causal write profile and overlap instrument in Gemma [ARTIFACT:ar,art_NpZ_nW6qgSKD,INTERPRETATION,Slovene gap claims in this experiment are therefore judge-sensitive.,iter_4/gen_art/gen_art_experiment_13,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,**Goal.** Repeat the causal write-profile measurement for the sibling model (cjvt/GaMS3-12B-Instruct) and test $O$'s prediction on the GaMS3 weight-edit panel.,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"**Causal write profile.** The GaMS3 profile peaks at layer 27 (both EN and SL), in band 25-36 rather than the anchor's 13-24.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,Band mass distribution (source: results/report_tables.md):,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,| Band | EN mass | SL mass |,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,| 1-12 | 0.00 | 0.02 |,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,| 13-24 | 1.05 | 0.55 |,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,| 25-36 | 1.50 | 0.57 |,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,| 37-48 | 0.27 | 0.05 |,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"Split-half reliability: EN 0.812, SL 0.312.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,The SL profile is declared UNRELIABLE (source: results/report_tables.md).,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"**VERDICT: PARTIAL.** The overlap $O_\text{SL}$ predicts Slovene refusal at Spearman -0.903 [-0.928, -0.857], beating log-energy (-0.384), span (-0.039), and mean-depth (-0.328).",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,FAILED_HYPOTHESIS,"The incremental $R^2$ of $O$ over log-energy is 0.580 (LOO: 0.594), passing the 0.10 threshold that the anchor failed.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,FAILED_HYPOTHESIS,"**Argmax band prediction: FAILED (NAMED_AND_LOST).** The profile predicted band 25-36 as the winner, but band 13-24 (B2) achieved the lowest Slovene refusal (0.30 at E3 vs 0.53 for B3 at E3).",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,There is a metric flip: the opener rule ranks 25-36 first while judged strict refusal ranks 13-24 first (source: results/report_tables.md).,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,**THREE BOUNDARIES (source: results/report_tables.md):**,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"1. $O_\text{band4}$ LOO $\Delta R^2$ = 0.845 and $O_\text{cos}$ = 0.834 both beat $O$'s 0.594, so the expensive single-layer instrument does not earn its cost over one-forward-pass baselines.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,The DEV argmax names the wrong band.,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"The GaMS3 profile predicts the sibling (Gemma) at Spearman -0.442, no worse than its own -0.278 on Gemma, suggesting the profiles carry shared rather than model-specific information.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"**Placement vs dose dissociation (A1-A4 ladder, source: results/report_tables.md):** At fixed placement, increasing dose reduces refusal (EN -0.186, p = 0.001;",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"SL -0.157, p = 0.003).",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"At fixed dose, swapping placement does not significantly change refusal (EN -0.029, ns;",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"SL 0.000, ns).",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,"At the refusal floor where the shipped edits operate, dose is the active variable and the particular kernel does not matter, confirming experiment 11's finding.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,"**Controls:** All six (three random, three PC) were null.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,FAILED_HYPOTHESIS,**Judge certification:** EN $\kappa$ = 0.721 (MISS/JUDGE_SENSITIVE);,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,OBSERVATION,SL $\kappa$ = 0.830 (PASS).,iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 14: Causal write profile and overlap in GaMS3 [ARTIFACT:art_bxpIbe7-n,art_bxpIbe7-nSvR,INTERPRETATION,"English gap claims in GaMS3 are therefore judge-sensitive, the reverse of the Gemma pattern.",iter_4/gen_art/gen_art_experiment_14,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,"**Goal.** Quantify the structural blindness of Heretic's keyword-based refusal rate as a selection objective, measuring the gradient-blind fraction (GBF): the share of optimizer candidate pairs where the objective moves less than measurement noise while judged refusal spans the full range.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,FAILED_HYPOTHESIS,"**Primary prediction: FALSIFIED.** The paired GBF difference (classifier-referenced minus judge-referenced) was +0.006 [0.000, 0.019], and the judge-referenced difference reversed at -0.029 (source: results/analysis.json).",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,**Structural results (source: results/analysis.json):**,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,| | Gemma (anchor) | GaMS3 (sibling) |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"| Keyword range | [72, 100] | [16, 99] |",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"| Classifier range | [5, 97] | [0, 98] |",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Slope (keyword on classifier) | 0.308 | 0.738 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Mean keyword minus classifier | +20.5 | +15.0 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Keyword floor | 72 | 16 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| GBF (all candidates) | 0.051 | 0.002 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"| GBF (low-C region, C ≤ 50) | 0.470 | 0.017 |",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Threshold blindness fraction (TBF) | 1.0 | 1.0 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,| Self-placebo | 0 | 0 |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,| Monotone? | Yes (GBF far below permutation chance) | Yes |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,Both models are monotone: the keyword objective preserves the rank order of the classifier within each model.,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,The blindness is therefore not about mis-ranking candidates but about range compression.,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"The keyword's dynamic range is compressed to [72, 100] in Gemma (28 pp), versus [16, 99] in GaMS3 (83 pp).",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"In the low-refusal region where selection actually occurs (C ≤ 50), 47% of Gemma candidate pairs are gradient-blind.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"**SHARED STRUCTURAL FEATURE: Threshold blindness (TBF = 1.0 in both models).** In both searches, the keyword objective's floor sits above the selection rule's threshold (keyword floor 72 > threshold 10 in Gemma; keyword floor 16 > threshold 10 in GaMS3).",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,"The keyword counter never enters the region where the selection rule decides, though GaMS3's floor is close enough that its practical impact is small.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,**Reselection table (source: results/reselection_table.csv):**,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,INTERPRETATION,| Model | Scorer | Selected trial | Rule |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Gemma | Keyword | 107 | fallback |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Gemma | Classifier | 98 | primary |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| Gemma | Judge (gpt-4.1) | 64 | primary |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| GaMS3 | Keyword | 88 | fallback |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,| GaMS3 | Classifier | 85 | primary |,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"Under the classifier or judge, the primary selection rule fires for Gemma (selecting a trial with ≤ 10 actual refusals); under keywords it falls to the fallback rule.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"For GaMS3, classifier selection reaches the primary rule, and the fallback-selected trial 88 is close to the classifier-selected trial 85.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,"**Judge gate:** gpt-4.1 subsample $\kappa$ = 0.850 [0.772, 0.911], n = 800, cost $0.86.",iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 15: Gradient-blind fraction of Heretic's selection objective [ARTIFAC,art_F46S3uP80BUa,OBSERVATION,Classifier on GaMS3 without refit: $\kappa$ = 0.841 (source: results/analysis.json).,iter_4/gen_art/gen_art_experiment_15,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"**Goal.** Audit all prior claims with independent recomputation, certify the judge against gpt-4.1 at scale, measure the PARTIAL transition as a function of edit dose, quantify the NF4 vs bf16 confound, and flag judge-sensitive claims.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,**Judge calibration (source: results/judge_calibration.json).** n = 900 items (515 bought + 385 free-tier).,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,Overall weighted $\kappa$ = 0.873.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,Keyword $\kappa$ = 0.074.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,Classifier $\kappa$ = 0.919.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"EN gate MET ($\kappa$ weighted 0.871, unweighted 0.858).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"SL gate NOT MET ($\kappa$ weighted 0.871, unweighted 0.723).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,The SL judge certification failure means all Slovene gap claims remain judge-sensitive. 40 of 211 gap claims are JUDGE_SENSITIVE; 105 are DEFINITION_SENSITIVE.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,"**Flip analysis (source: results/flip_analysis.json):** The flip analysis measures how the judge's refusal readout changes after editing, decomposed into slope change (evidence loss) and intercept change (criterion shift).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,| Model | Language | Slope ratio [CI] | Intercept | Refit AUROC | Class |,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"| Gemma | EN | 0.50 [0.24, 0.86] | -6.65 | ≥ 0.995 | MIXED |",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"| Gemma | SL | 0.34 [0.19, 0.54] | -5.32 | ≥ 0.995 | MIXED |",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,| GaMS3 | EN | NOT_ESTIMABLE | — | — | too few refusals after edit |,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,| GaMS3 | SL | NOT_ESTIMABLE | — | — | too few refusals after edit |,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"For Gemma in both languages, the edit produces both criterion shift and partial coupling loss, but the information for distinguishing harmful from harmless prompts remains present (refit AUROC ≥ 0.995).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"**C3: PARTIAL transition curves (source: results/curve_fits.json).** PARTIAL-class responses are single-peaked in edit dose, but the peak positions do not differ between languages ($\Delta_\text{peak}$ nonparametric: L1 +0.45 [-0.45, 0.90], p = 0.571).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,FAILED_HYPOTHESIS,C3 status: FALSIFIED.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"The PARTIAL share does not predict the residual EN-SL gap: C3-iii Spearman -0.427 (permutation p = 0.339, MAE not better than null).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
